Main Clock Divider,TCCx Prescaler,Resolution,PWM Frequency
9,8,2500,533.33
18,4,2500,533.33
36,2,2500,533.33
72,1,2500,533.33
75,1,2400,533.33
45,2,2000,533.33
90,1,2000,533.33
25,4,1800,533.33
50,2,1800,533.33
100,1,1800,533.33
15,8,1500,533.33
30,4,1500,533.33
60,2,1500,533.33
120,1,1500,533.33
75,2,1200,533.33
150,1,1200,533.33
45,4,1000,533.33
90,2,1000,533.33
180,1,1000,533.33
25,8,900,533.33
50,4,900,533.33
100,2,900,533.33
200,1,900,533.33
225,1,800,533.33
75,4,600,533.33
150,2,600,533.33
45,8,500,533.33
90,4,500,533.33
180,2,500,533.33
225,2,400,533.33
75,8,300,533.33
150,4,300,533.33
225,4,200,533.33
225,8,100,533.33
1,1,180100,533.04
1,1,180200,532.74
1,2,90100,532.74
2,1,90100,532.74
17,1,10600,532.74
17,2,5300,532.74
34,1,5300,532.74
53,1,3400,532.74
53,2,1700,532.74
106,1,1700,532.74
1,1,180300,532.45
3,1,60100,532.45
1,1,180400,532.15
1,2,90200,532.15
2,1,90200,532.15
1,4,45100,532.15
2,2,45100,532.15
4,1,45100,532.15
11,1,16400,532.15
11,2,8200,532.15
22,1,8200,532.15
41,1,4400,532.15
11,4,4100,532.15
22,2,4100,532.15
44,1,4100,532.15
41,2,2200,532.15
82,1,2200,532.15
41,4,1100,532.15
82,2,1100,532.15
164,1,1100,532.15
1,1,180500,531.86
5,1,36100,531.86
19,1,9500,531.86
95,1,1900,531.86
1,1,180600,531.56
1,2,90300,531.56
2,1,90300,531.56
3,1,60200,531.56
3,2,30100,531.56
6,1,30100,531.56
7,1,25800,531.56
7,2,12900,531.56
14,1,12900,531.56
21,1,8600,531.56
21,2,4300,531.56
42,1,4300,531.56
43,1,4200,531.56
43,2,2100,531.56
86,1,2100,531.56
129,1,1400,531.56
129,2,700,531.56
1,1,180700,531.27
13,1,13900,531.27
139,1,1300,531.27
1,1,180800,530.97
1,2,90400,530.97
2,1,90400,530.97
1,4,45200,530.97
2,2,45200,530.97
4,1,45200,530.97
1,8,22600,530.97
2,4,22600,530.97
4,2,22600,530.97
8,1,22600,530.97
1,16,11300,530.97
2,8,11300,530.97
4,4,11300,530.97
8,2,11300,530.97
16,1,11300,530.97
113,1,1600,530.97
113,2,800,530.97
226,1,800,530.97
113,4,400,530.97
226,2,400,530.97
113,8,200,530.97
226,4,200,530.97
113,16,100,530.97
226,8,100,530.97
1,1,180900,530.68
3,1,60300,530.68
9,1,20100,530.68
27,1,6700,530.68
67,1,2700,530.68
201,1,900,530.68
1,1,181000,530.39
1,2,90500,530.39
2,1,90500,530.39
5,1,36200,530.39
5,2,18100,530.39
10,1,18100,530.39
181,1,1000,530.39
181,2,500,530.39
1,1,181100,530.09
1,1,181200,529.80
1,2,90600,529.80
2,1,90600,529.80
3,1,60400,529.80
1,4,45300,529.80
2,2,45300,529.80
4,1,45300,529.80
3,2,30200,529.80
6,1,30200,529.80
3,4,15100,529.80
6,2,15100,529.80
12,1,15100,529.80
151,1,1200,529.80
151,2,600,529.80
151,4,300,529.80
1,1,181300,529.51
7,1,25900,529.51
37,1,4900,529.51
49,1,3700,529.51
1,1,181400,529.22
1,2,90700,529.22
2,1,90700,529.22
1,1,181500,528.93
3,1,60500,528.93
5,1,36300,528.93
11,1,16500,528.93
15,1,12100,528.93
33,1,5500,528.93
55,1,3300,528.93
121,1,1500,528.93
165,1,1100,528.93
1,1,181600,528.63
1,2,90800,528.63
2,1,90800,528.63
1,4,45400,528.63
2,2,45400,528.63
4,1,45400,528.63
1,8,22700,528.63
2,4,22700,528.63
4,2,22700,528.63
8,1,22700,528.63
227,1,800,528.63
227,2,400,528.63
227,4,200,528.63
227,8,100,528.63
1,1,181700,528.34
23,1,7900,528.34
79,1,2300,528.34
1,1,181800,528.05
1,2,90900,528.05
2,1,90900,528.05
3,1,60600,528.05
3,2,30300,528.05
6,1,30300,528.05
9,1,20200,528.05
9,2,10100,528.05
18,1,10100,528.05
101,1,1800,528.05
101,2,900,528.05
202,1,900,528.05
1,1,181900,527.76
17,1,10700,527.76
107,1,1700,527.76
1,1,182000,527.47
1,2,91000,527.47
2,1,91000,527.47
1,4,45500,527.47
2,2,45500,527.47
4,1,45500,527.47
5,1,36400,527.47
7,1,26000,527.47
5,2,18200,527.47
10,1,18200,527.47
13,1,14000,527.47
7,2,13000,527.47
14,1,13000,527.47
5,4,9100,527.47
10,2,9100,527.47
20,1,9100,527.47
13,2,7000,527.47
26,1,7000,527.47
7,4,6500,527.47
14,2,6500,527.47
28,1,6500,527.47
35,1,5200,527.47
13,4,3500,527.47
26,2,3500,527.47
52,1,3500,527.47
65,1,2800,527.47
35,2,2600,527.47
70,1,2600,527.47
91,1,2000,527.47
65,2,1400,527.47
130,1,1400,527.47
35,4,1300,527.47
70,2,1300,527.47
140,1,1300,527.47
91,2,1000,527.47
182,1,1000,527.47
65,4,700,527.47
130,2,700,527.47
91,4,500,527.47
182,2,500,527.47
1,1,182100,527.18
3,1,60700,527.18
1,1,182200,526.89
1,2,91100,526.89
2,1,91100,526.89
1,1,182300,526.60
1,1,182400,526.32
1,2,91200,526.32
2,1,91200,526.32
3,1,60800,526.32
1,4,45600,526.32
2,2,45600,526.32
4,1,45600,526.32
3,2,30400,526.32
6,1,30400,526.32
1,8,22800,526.32
2,4,22800,526.32
4,2,22800,526.32
8,1,22800,526.32
3,4,15200,526.32
6,2,15200,526.32
12,1,15200,526.32
1,16,11400,526.32
2,8,11400,526.32
4,4,11400,526.32
8,2,11400,526.32
16,1,11400,526.32
19,1,9600,526.32
3,8,7600,526.32
6,4,7600,526.32
12,2,7600,526.32
24,1,7600,526.32
2,16,5700,526.32
4,8,5700,526.32
8,4,5700,526.32
16,2,5700,526.32
32,1,5700,526.32
19,2,4800,526.32
38,1,4800,526.32
3,16,3800,526.32
6,8,3800,526.32
12,4,3800,526.32
24,2,3800,526.32
48,1,3800,526.32
57,1,3200,526.32
19,4,2400,526.32
38,2,2400,526.32
76,1,2400,526.32
6,16,1900,526.32
12,8,1900,526.32
24,4,1900,526.32
48,2,1900,526.32
96,1,1900,526.32
57,2,1600,526.32
114,1,1600,526.32
19,8,1200,526.32
38,4,1200,526.32
76,2,1200,526.32
152,1,1200,526.32
57,4,800,526.32
114,2,800,526.32
228,1,800,526.32
19,16,600,526.32
38,8,600,526.32
76,4,600,526.32
152,2,600,526.32
57,8,400,526.32
114,4,400,526.32
228,2,400,526.32
38,16,300,526.32
76,8,300,526.32
152,4,300,526.32
57,16,200,526.32
114,8,200,526.32
228,4,200,526.32
114,16,100,526.32
228,8,100,526.32
1,1,182500,526.03
5,1,36500,526.03
25,1,7300,526.03
73,1,2500,526.03
1,1,182600,525.74
1,2,91300,525.74
2,1,91300,525.74
11,1,16600,525.74
11,2,8300,525.74
22,1,8300,525.74
83,1,2200,525.74
83,2,1100,525.74
166,1,1100,525.74
1,1,182700,525.45
3,1,60900,525.45
7,1,26100,525.45
9,1,20300,525.45
21,1,8700,525.45
29,1,6300,525.45
63,1,2900,525.45
87,1,2100,525.45
203,1,900,525.45
1,1,182800,525.16
1,2,91400,525.16
2,1,91400,525.16
1,4,45700,525.16
2,2,45700,525.16
4,1,45700,525.16
1,1,182900,524.88
31,1,5900,524.88
59,1,3100,524.88
1,1,183000,524.59
1,2,91500,524.59
2,1,91500,524.59
3,1,61000,524.59
5,1,36600,524.59
3,2,30500,524.59
6,1,30500,524.59
5,2,18300,524.59
10,1,18300,524.59
15,1,12200,524.59
15,2,6100,524.59
30,1,6100,524.59
61,1,3000,524.59
61,2,1500,524.59
122,1,1500,524.59
183,1,1000,524.59
183,2,500,524.59
1,1,183100,524.30
1,1,183200,524.02
1,2,91600,524.02
2,1,91600,524.02
1,4,45800,524.02
2,2,45800,524.02
4,1,45800,524.02
1,8,22900,524.02
2,4,22900,524.02
4,2,22900,524.02
8,1,22900,524.02
229,1,800,524.02
229,2,400,524.02
229,4,200,524.02
229,8,100,524.02
1,1,183300,523.73
3,1,61100,523.73
13,1,14100,523.73
39,1,4700,523.73
47,1,3900,523.73
141,1,1300,523.73
1,1,183400,523.45
1,2,91700,523.45
2,1,91700,523.45
7,1,26200,523.45
7,2,13100,523.45
14,1,13100,523.45
131,1,1400,523.45
131,2,700,523.45
1,1,183500,523.16
5,1,36700,523.16
1,1,183600,522.88
1,2,91800,522.88
2,1,91800,522.88
3,1,61200,522.88
1,4,45900,522.88
2,2,45900,522.88
4,1,45900,522.88
3,2,30600,522.88
6,1,30600,522.88
9,1,20400,522.88
3,4,15300,522.88
6,2,15300,522.88
12,1,15300,522.88
17,1,10800,522.88
9,2,10200,522.88
18,1,10200,522.88
27,1,6800,522.88
17,2,5400,522.88
34,1,5400,522.88
9,4,5100,522.88
18,2,5100,522.88
36,1,5100,522.88
51,1,3600,522.88
27,2,3400,522.88
54,1,3400,522.88
17,4,2700,522.88
34,2,2700,522.88
68,1,2700,522.88
51,2,1800,522.88
102,1,1800,522.88
27,4,1700,522.88
54,2,1700,522.88
108,1,1700,522.88
153,1,1200,522.88
51,4,900,522.88
102,2,900,522.88
204,1,900,522.88
153,2,600,522.88
153,4,300,522.88
1,1,183700,522.59
11,1,16700,522.59
167,1,1100,522.59
1,1,183800,522.31
1,2,91900,522.31
2,1,91900,522.31
1,1,183900,522.02
3,1,61300,522.02
1,1,184000,521.74
1,2,92000,521.74
2,1,92000,521.74
1,4,46000,521.74
2,2,46000,521.74
4,1,46000,521.74
5,1,36800,521.74
1,8,23000,521.74
2,4,23000,521.74
4,2,23000,521.74
8,1,23000,521.74
5,2,18400,521.74
10,1,18400,521.74
1,16,11500,521.74
2,8,11500,521.74
4,4,11500,521.74
8,2,11500,521.74
16,1,11500,521.74
5,4,9200,521.74
10,2,9200,521.74
20,1,9200,521.74
23,1,8000,521.74
5,8,4600,521.74
10,4,4600,521.74
20,2,4600,521.74
40,1,4600,521.74
23,2,4000,521.74
46,1,4000,521.74
5,16,2300,521.74
10,8,2300,521.74
20,4,2300,521.74
40,2,2300,521.74
80,1,2300,521.74
23,4,2000,521.74
46,2,2000,521.74
92,1,2000,521.74
115,1,1600,521.74
23,8,1000,521.74
46,4,1000,521.74
92,2,1000,521.74
184,1,1000,521.74
115,2,800,521.74
230,1,800,521.74
23,16,500,521.74
46,8,500,521.74
92,4,500,521.74
184,2,500,521.74
115,4,400,521.74
230,2,400,521.74
115,8,200,521.74
230,4,200,521.74
115,16,100,521.74
230,8,100,521.74
1,1,184100,521.46
7,1,26300,521.46
1,1,184200,521.17
1,2,92100,521.17
2,1,92100,521.17
3,1,61400,521.17
3,2,30700,521.17
6,1,30700,521.17
1,1,184300,520.89
19,1,9700,520.89
97,1,1900,520.89
1,1,184400,520.61
1,2,92200,520.61
2,1,92200,520.61
1,4,46100,520.61
2,2,46100,520.61
4,1,46100,520.61
1,1,184500,520.33
3,1,61500,520.33
5,1,36900,520.33
9,1,20500,520.33
15,1,12300,520.33
41,1,4500,520.33
45,1,4100,520.33
123,1,1500,520.33
205,1,900,520.33
1,1,184600,520.04
1,2,92300,520.04
2,1,92300,520.04
13,1,14200,520.04
13,2,7100,520.04
26,1,7100,520.04
71,1,2600,520.04
71,2,1300,520.04
142,1,1300,520.04
1,1,184700,519.76
1,1,184800,519.48
1,2,92400,519.48
2,1,92400,519.48
3,1,61600,519.48
1,4,46200,519.48
2,2,46200,519.48
4,1,46200,519.48
3,2,30800,519.48
6,1,30800,519.48
7,1,26400,519.48
1,8,23100,519.48
2,4,23100,519.48
4,2,23100,519.48
8,1,23100,519.48
11,1,16800,519.48
3,4,15400,519.48
6,2,15400,519.48
12,1,15400,519.48
7,2,13200,519.48
14,1,13200,519.48
21,1,8800,519.48
11,2,8400,519.48
22,1,8400,519.48
3,8,7700,519.48
6,4,7700,519.48
12,2,7700,519.48
24,1,7700,519.48
7,4,6600,519.48
14,2,6600,519.48
28,1,6600,519.48
33,1,5600,519.48
21,2,4400,519.48
42,1,4400,519.48
11,4,4200,519.48
22,2,4200,519.48
44,1,4200,519.48
7,8,3300,519.48
14,4,3300,519.48
28,2,3300,519.48
56,1,3300,519.48
33,2,2800,519.48
66,1,2800,519.48
77,1,2400,519.48
21,4,2200,519.48
42,2,2200,519.48
84,1,2200,519.48
11,8,2100,519.48
22,4,2100,519.48
44,2,2100,519.48
88,1,2100,519.48
33,4,1400,519.48
66,2,1400,519.48
132,1,1400,519.48
77,2,1200,519.48
154,1,1200,519.48
21,8,1100,519.48
42,4,1100,519.48
84,2,1100,519.48
168,1,1100,519.48
231,1,800,519.48
33,8,700,519.48
66,4,700,519.48
132,2,700,519.48
77,4,600,519.48
154,2,600,519.48
231,2,400,519.48
77,8,300,519.48
154,4,300,519.48
231,4,200,519.48
231,8,100,519.48
1,1,184900,519.20
43,1,4300,519.20
1,1,185000,518.92
1,2,92500,518.92
2,1,92500,518.92
5,1,37000,518.92
5,2,18500,518.92
10,1,18500,518.92
25,1,7400,518.92
37,1,5000,518.92
25,2,3700,518.92
50,1,3700,518.92
37,2,2500,518.92
74,1,2500,518.92
185,1,1000,518.92
185,2,500,518.92
1,1,185100,518.64
3,1,61700,518.64
1,1,185200,518.36
1,2,92600,518.36
2,1,92600,518.36
1,4,46300,518.36
2,2,46300,518.36
4,1,46300,518.36
1,1,185300,518.08
17,1,10900,518.08
109,1,1700,518.08
1,1,185400,517.80
1,2,92700,517.80
2,1,92700,517.80
3,1,61800,517.80
3,2,30900,517.80
6,1,30900,517.80
9,1,20600,517.80
9,2,10300,517.80
18,1,10300,517.80
103,1,1800,517.80
103,2,900,517.80
206,1,900,517.80
1,1,185500,517.52
5,1,37100,517.52
7,1,26500,517.52
35,1,5300,517.52
53,1,3500,517.52
1,1,185600,517.24
1,2,92800,517.24
2,1,92800,517.24
1,4,46400,517.24
2,2,46400,517.24
4,1,46400,517.24
1,8,23200,517.24
2,4,23200,517.24
4,2,23200,517.24
8,1,23200,517.24
1,16,11600,517.24
2,8,11600,517.24
4,4,11600,517.24
8,2,11600,517.24
16,1,11600,517.24
29,1,6400,517.24
2,16,5800,517.24
4,8,5800,517.24
8,4,5800,517.24
16,2,5800,517.24
32,1,5800,517.24
29,2,3200,517.24
58,1,3200,517.24
1,64,2900,517.24
4,16,2900,517.24
8,8,2900,517.24
16,4,2900,517.24
32,2,2900,517.24
64,1,2900,517.24
29,4,1600,517.24
58,2,1600,517.24
116,1,1600,517.24
29,8,800,517.24
58,4,800,517.24
116,2,800,517.24
232,1,800,517.24
29,16,400,517.24
58,8,400,517.24
116,4,400,517.24
232,2,400,517.24
58,16,200,517.24
116,8,200,517.24
232,4,200,517.24
29,64,100,517.24
116,16,100,517.24
232,8,100,517.24
1,1,185700,516.96
3,1,61900,516.96
1,1,185800,516.68
1,2,92900,516.68
2,1,92900,516.68
1,1,185900,516.41
11,1,16900,516.41
13,1,14300,516.41
143,1,1300,516.41
169,1,1100,516.41
1,1,186000,516.13
1,2,93000,516.13
2,1,93000,516.13
3,1,62000,516.13
1,4,46500,516.13
2,2,46500,516.13
4,1,46500,516.13
5,1,37200,516.13
3,2,31000,516.13
6,1,31000,516.13
5,2,18600,516.13
10,1,18600,516.13
3,4,15500,516.13
6,2,15500,516.13
12,1,15500,516.13
15,1,12400,516.13
5,4,9300,516.13
10,2,9300,516.13
20,1,9300,516.13
15,2,6200,516.13
30,1,6200,516.13
31,1,6000,516.13
15,4,3100,516.13
30,2,3100,516.13
60,1,3100,516.13
31,2,3000,516.13
62,1,3000,516.13
93,1,2000,516.13
31,4,1500,516.13
62,2,1500,516.13
124,1,1500,516.13
155,1,1200,516.13
93,2,1000,516.13
186,1,1000,516.13
155,2,600,516.13
93,4,500,516.13
186,2,500,516.13
155,4,300,516.13
1,1,186100,515.85
1,1,186200,515.57
1,2,93100,515.57
2,1,93100,515.57
7,1,26600,515.57
7,2,13300,515.57
14,1,13300,515.57
19,1,9800,515.57
19,2,4900,515.57
38,1,4900,515.57
49,1,3800,515.57
49,2,1900,515.57
98,1,1900,515.57
133,1,1400,515.57
133,2,700,515.57
1,1,186300,515.30
3,1,62100,515.30
9,1,20700,515.30
23,1,8100,515.30
27,1,6900,515.30
69,1,2700,515.30
81,1,2300,515.30
207,1,900,515.30
1,1,186400,515.02
1,2,93200,515.02
2,1,93200,515.02
1,4,46600,515.02
2,2,46600,515.02
4,1,46600,515.02
1,8,23300,515.02
2,4,23300,515.02
4,2,23300,515.02
8,1,23300,515.02
233,1,800,515.02
233,2,400,515.02
233,4,200,515.02
233,8,100,515.02
1,1,186500,514.75
5,1,37300,514.75
1,1,186600,514.47
1,2,93300,514.47
2,1,93300,514.47
3,1,62200,514.47
3,2,31100,514.47
6,1,31100,514.47
1,1,186700,514.19
1,1,186800,513.92
1,2,93400,513.92
2,1,93400,513.92
1,4,46700,513.92
2,2,46700,513.92
4,1,46700,513.92
1,1,186900,513.64
3,1,62300,513.64
7,1,26700,513.64
21,1,8900,513.64
89,1,2100,513.64
1,1,187000,513.37
1,2,93500,513.37
2,1,93500,513.37
5,1,37400,513.37
5,2,18700,513.37
10,1,18700,513.37
11,1,17000,513.37
17,1,11000,513.37
11,2,8500,513.37
22,1,8500,513.37
17,2,5500,513.37
34,1,5500,513.37
55,1,3400,513.37
85,1,2200,513.37
55,2,1700,513.37
110,1,1700,513.37
85,2,1100,513.37
170,1,1100,513.37
187,1,1000,513.37
187,2,500,513.37
1,1,187100,513.09
1,1,187200,512.82
1,2,93600,512.82
2,1,93600,512.82
3,1,62400,512.82
1,4,46800,512.82
2,2,46800,512.82
4,1,46800,512.82
3,2,31200,512.82
6,1,31200,512.82
1,8,23400,512.82
2,4,23400,512.82
4,2,23400,512.82
8,1,23400,512.82
9,1,20800,512.82
3,4,15600,512.82
6,2,15600,512.82
12,1,15600,512.82
13,1,14400,512.82
1,16,11700,512.82
2,8,11700,512.82
4,4,11700,512.82
8,2,11700,512.82
16,1,11700,512.82
9,2,10400,512.82
18,1,10400,512.82
3,8,7800,512.82
6,4,7800,512.82
12,2,7800,512.82
24,1,7800,512.82
13,2,7200,512.82
26,1,7200,512.82
9,4,5200,512.82
18,2,5200,512.82
36,1,5200,512.82
39,1,4800,512.82
3,16,3900,512.82
6,8,3900,512.82
12,4,3900,512.82
24,2,3900,512.82
48,1,3900,512.82
13,4,3600,512.82
26,2,3600,512.82
52,1,3600,512.82
9,8,2600,512.82
18,4,2600,512.82
36,2,2600,512.82
72,1,2600,512.82
39,2,2400,512.82
78,1,2400,512.82
13,8,1800,512.82
26,4,1800,512.82
52,2,1800,512.82
104,1,1800,512.82
117,1,1600,512.82
9,16,1300,512.82
18,8,1300,512.82
36,4,1300,512.82
72,2,1300,512.82
144,1,1300,512.82
39,4,1200,512.82
78,2,1200,512.82
156,1,1200,512.82
13,16,900,512.82
26,8,900,512.82
52,4,900,512.82
104,2,900,512.82
208,1,900,512.82
117,2,800,512.82
234,1,800,512.82
39,8,600,512.82
78,4,600,512.82
156,2,600,512.82
117,4,400,512.82
234,2,400,512.82
39,16,300,512.82
78,8,300,512.82
156,4,300,512.82
117,8,200,512.82
234,4,200,512.82
117,16,100,512.82
234,8,100,512.82
1,1,187300,512.55
1,1,187400,512.27
1,2,93700,512.27
2,1,93700,512.27
1,1,187500,512.00
3,1,62500,512.00
5,1,37500,512.00
15,1,12500,512.00
25,1,7500,512.00
75,1,2500,512.00
125,1,1500,512.00
1,1,187600,511.73
1,2,93800,511.73
2,1,93800,511.73
1,4,46900,511.73
2,2,46900,511.73
4,1,46900,511.73
7,1,26800,511.73
7,2,13400,511.73
14,1,13400,511.73
7,4,6700,511.73
14,2,6700,511.73
28,1,6700,511.73
67,1,2800,511.73
67,2,1400,511.73
134,1,1400,511.73
67,4,700,511.73
134,2,700,511.73
1,1,187700,511.45
1,1,187800,511.18
1,2,93900,511.18
2,1,93900,511.18
3,1,62600,511.18
3,2,31300,511.18
6,1,31300,511.18
1,1,187900,510.91
1,1,188000,510.64
1,2,94000,510.64
2,1,94000,510.64
1,4,47000,510.64
2,2,47000,510.64
4,1,47000,510.64
5,1,37600,510.64
1,8,23500,510.64
2,4,23500,510.64
4,2,23500,510.64
8,1,23500,510.64
5,2,18800,510.64
10,1,18800,510.64
5,4,9400,510.64
10,2,9400,510.64
20,1,9400,510.64
5,8,4700,510.64
10,4,4700,510.64
20,2,4700,510.64
40,1,4700,510.64
47,1,4000,510.64
47,2,2000,510.64
94,1,2000,510.64
47,4,1000,510.64
94,2,1000,510.64
188,1,1000,510.64
235,1,800,510.64
47,8,500,510.64
94,4,500,510.64
188,2,500,510.64
235,2,400,510.64
235,4,200,510.64
235,8,100,510.64
1,1,188100,510.37
3,1,62700,510.37
9,1,20900,510.37
11,1,17100,510.37
19,1,9900,510.37
33,1,5700,510.37
57,1,3300,510.37
99,1,1900,510.37
171,1,1100,510.37
209,1,900,510.37
1,1,188200,510.10
1,2,94100,510.10
2,1,94100,510.10
1,1,188300,509.82
7,1,26900,509.82
1,1,188400,509.55
1,2,94200,509.55
2,1,94200,509.55
3,1,62800,509.55
1,4,47100,509.55
2,2,47100,509.55
4,1,47100,509.55
3,2,31400,509.55
6,1,31400,509.55
3,4,15700,509.55
6,2,15700,509.55
12,1,15700,509.55
157,1,1200,509.55
157,2,600,509.55
157,4,300,509.55
149,1024,112600,509.51
1,1,188500,509.28
5,1,37700,509.28
13,1,14500,509.28
29,1,6500,509.28
65,1,2900,509.28
145,1,1300,509.28
1,1,188600,509.01
1,2,94300,509.01
2,1,94300,509.01
23,1,8200,509.01
41,1,4600,509.01
23,2,4100,509.01
46,1,4100,509.01
41,2,2300,509.01
82,1,2300,509.01
1,1,188700,508.74
3,1,62900,508.74
17,1,11100,508.74
37,1,5100,508.74
51,1,3700,508.74
111,1,1700,508.74
1,1,188800,508.47
1,2,94400,508.47
2,1,94400,508.47
1,4,47200,508.47
2,2,47200,508.47
4,1,47200,508.47
1,8,23600,508.47
2,4,23600,508.47
4,2,23600,508.47
8,1,23600,508.47
1,16,11800,508.47
2,8,11800,508.47
4,4,11800,508.47
8,2,11800,508.47
16,1,11800,508.47
2,16,5900,508.47
4,8,5900,508.47
8,4,5900,508.47
16,2,5900,508.47
32,1,5900,508.47
59,1,3200,508.47
59,2,1600,508.47
118,1,1600,508.47
59,4,800,508.47
118,2,800,508.47
236,1,800,508.47
59,8,400,508.47
118,4,400,508.47
236,2,400,508.47
59,16,200,508.47
118,8,200,508.47
236,4,200,508.47
118,16,100,508.47
236,8,100,508.47
1,1,188900,508.21
1,1,189000,507.94
1,2,94500,507.94
2,1,94500,507.94
3,1,63000,507.94
5,1,37800,507.94
3,2,31500,507.94
6,1,31500,507.94
7,1,27000,507.94
9,1,21000,507.94
5,2,18900,507.94
10,1,18900,507.94
7,2,13500,507.94
14,1,13500,507.94
15,1,12600,507.94
9,2,10500,507.94
18,1,10500,507.94
21,1,9000,507.94
27,1,7000,507.94
15,2,6300,507.94
30,1,6300,507.94
35,1,5400,507.94
21,2,4500,507.94
42,1,4500,507.94
45,1,4200,507.94
27,2,3500,507.94
54,1,3500,507.94
63,1,3000,507.94
35,2,2700,507.94
70,1,2700,507.94
45,2,2100,507.94
90,1,2100,507.94
105,1,1800,507.94
63,2,1500,507.94
126,1,1500,507.94
135,1,1400,507.94
189,1,1000,507.94
105,2,900,507.94
210,1,900,507.94
135,2,700,507.94
189,2,500,507.94
1,1,189100,507.67
31,1,6100,507.67
61,1,3100,507.67
1,1,189200,507.40
1,2,94600,507.40
2,1,94600,507.40
1,4,47300,507.40
2,2,47300,507.40
4,1,47300,507.40
11,1,17200,507.40
11,2,8600,507.40
22,1,8600,507.40
43,1,4400,507.40
11,4,4300,507.40
22,2,4300,507.40
44,1,4300,507.40
43,2,2200,507.40
86,1,2200,507.40
43,4,1100,507.40
86,2,1100,507.40
172,1,1100,507.40
1,1,189300,507.13
3,1,63100,507.13
1,1,189400,506.86
1,2,94700,506.86
2,1,94700,506.86
1,1,189500,506.60
5,1,37900,506.60
1,1,189600,506.33
1,2,94800,506.33
2,1,94800,506.33
3,1,63200,506.33
1,4,47400,506.33
2,2,47400,506.33
4,1,47400,506.33
3,2,31600,506.33
6,1,31600,506.33
1,8,23700,506.33
2,4,23700,506.33
4,2,23700,506.33
8,1,23700,506.33
3,4,15800,506.33
6,2,15800,506.33
12,1,15800,506.33
3,8,7900,506.33
6,4,7900,506.33
12,2,7900,506.33
24,1,7900,506.33
79,1,2400,506.33
79,2,1200,506.33
158,1,1200,506.33
237,1,800,506.33
79,4,600,506.33
158,2,600,506.33
237,2,400,506.33
79,8,300,506.33
158,4,300,506.33
237,4,200,506.33
237,8,100,506.33
1,1,189700,506.06
7,1,27100,506.06
1,1,189800,505.80
1,2,94900,505.80
2,1,94900,505.80
13,1,14600,505.80
13,2,7300,505.80
26,1,7300,505.80
73,1,2600,505.80
73,2,1300,505.80
146,1,1300,505.80
1,1,189900,505.53
3,1,63300,505.53
9,1,21100,505.53
211,1,900,505.53
1,1,190000,505.26
1,2,95000,505.26
2,1,95000,505.26
1,4,47500,505.26
2,2,47500,505.26
4,1,47500,505.26
5,1,38000,505.26
5,2,19000,505.26
10,1,19000,505.26
19,1,10000,505.26
5,4,9500,505.26
10,2,9500,505.26
20,1,9500,505.26
25,1,7600,505.26
19,2,5000,505.26
38,1,5000,505.26
25,2,3800,505.26
50,1,3800,505.26
19,4,2500,505.26
38,2,2500,505.26
76,1,2500,505.26
95,1,2000,505.26
25,4,1900,505.26
50,2,1900,505.26
100,1,1900,505.26
95,2,1000,505.26
190,1,1000,505.26
95,4,500,505.26
190,2,500,505.26
1,1,190100,505.00
1,1,190200,504.73
1,2,95100,504.73
2,1,95100,504.73
3,1,63400,504.73
3,2,31700,504.73
6,1,31700,504.73
1,1,190300,504.47
11,1,17300,504.47
173,1,1100,504.47
1,1,190400,504.20
1,2,95200,504.20
2,1,95200,504.20
1,4,47600,504.20
2,2,47600,504.20
4,1,47600,504.20
7,1,27200,504.20
1,8,23800,504.20
2,4,23800,504.20
4,2,23800,504.20
8,1,23800,504.20
7,2,13600,504.20
14,1,13600,504.20
1,16,11900,504.20
2,8,11900,504.20
4,4,11900,504.20
8,2,11900,504.20
16,1,11900,504.20
17,1,11200,504.20
7,4,6800,504.20
14,2,6800,504.20
28,1,6800,504.20
17,2,5600,504.20
34,1,5600,504.20
7,8,3400,504.20
14,4,3400,504.20
28,2,3400,504.20
56,1,3400,504.20
17,4,2800,504.20
34,2,2800,504.20
68,1,2800,504.20
7,16,1700,504.20
14,8,1700,504.20
28,4,1700,504.20
56,2,1700,504.20
112,1,1700,504.20
119,1,1600,504.20
17,8,1400,504.20
34,4,1400,504.20
68,2,1400,504.20
136,1,1400,504.20
119,2,800,504.20
238,1,800,504.20
17,16,700,504.20
34,8,700,504.20
68,4,700,504.20
136,2,700,504.20
119,4,400,504.20
238,2,400,504.20
119,8,200,504.20
238,4,200,504.20
119,16,100,504.20
238,8,100,504.20
1,1,190500,503.94
3,1,63500,503.94
5,1,38100,503.94
15,1,12700,503.94
127,1,1500,503.94
1,1,190600,503.67
1,2,95300,503.67
2,1,95300,503.67
1,1,190700,503.41
1,1,190800,503.14
1,2,95400,503.14
2,1,95400,503.14
3,1,63600,503.14
1,4,47700,503.14
2,2,47700,503.14
4,1,47700,503.14
3,2,31800,503.14
6,1,31800,503.14
9,1,21200,503.14
3,4,15900,503.14
6,2,15900,503.14
12,1,15900,503.14
9,2,10600,503.14
18,1,10600,503.14
9,4,5300,503.14
18,2,5300,503.14
36,1,5300,503.14
53,1,3600,503.14
53,2,1800,503.14
106,1,1800,503.14
159,1,1200,503.14
53,4,900,503.14
106,2,900,503.14
212,1,900,503.14
159,2,600,503.14
159,4,300,503.14
